,Synset,Name
28108,Synset('pyrolysis.n.01'),pyrolysis.n.01
28109,Synset('sea_change.n.01'),sea_change.n.01
28110,Synset('strengthening.n.01'),strengthening.n.01
28111,Synset('sublimation.n.01'),sublimation.n.01
28112,Synset('tin_pest.n.01'),tin_pest.n.01
28113,Synset('weakening.n.01'),weakening.n.01
28114,Synset('ground_swell.n.01'),ground_swell.n.01
28115,Synset('leap.n.02'),leap.n.02
28116,Synset('allomerism.n.01'),allomerism.n.01
28117,Synset('business_cycle.n.01'),business_cycle.n.01
28118,Synset('daily_variation.n.01'),daily_variation.n.01
28119,Synset('deviation.n.01'),deviation.n.01
28120,Synset('diurnal_variation.n.01'),diurnal_variation.n.01
28121,Synset('substitution.n.01'),substitution.n.01
28122,Synset('tide.n.02'),tide.n.02
28123,Synset('vicissitude.n.01'),vicissitude.n.01
28124,Synset('gravitational_collapse.n.01'),gravitational_collapse.n.01
28125,Synset('blow.n.02'),blow.n.02
28126,Synset('slam.n.03'),slam.n.03
28127,Synset('brush.n.03'),brush.n.03
28128,Synset('stroke.n.04'),stroke.n.04
28129,Synset('conjunction.n.05'),conjunction.n.05
28130,Synset('atmospheric_electricity.n.01'),atmospheric_electricity.n.01
28131,Synset('nerve_impulse.n.01'),nerve_impulse.n.01
28132,Synset('spike.n.01'),spike.n.01
28133,Synset('airburst.n.01'),airburst.n.01
28134,Synset('backfire.n.02'),backfire.n.02
28135,Synset('big_bang.n.01'),big_bang.n.01
28136,Synset('blast.n.04'),blast.n.04
28137,Synset('blowback.n.01'),blowback.n.01
28138,Synset('fragmentation.n.04'),fragmentation.n.04
28139,Synset('inflation.n.02'),inflation.n.02
28140,Synset('plinian_eruption.n.01'),plinian_eruption.n.01
28141,Synset('heartbreaker.n.02'),heartbreaker.n.02
28142,Synset('lurch.n.02'),lurch.n.02
28143,Synset('rout.n.02'),rout.n.02
28144,Synset('shutout.n.01'),shutout.n.01
28145,Synset('thrashing.n.01'),thrashing.n.01
28146,Synset('waterloo.n.02'),waterloo.n.02
28147,Synset('whitewash.n.01'),whitewash.n.01
28148,Synset('annihilation.n.02'),annihilation.n.02
28149,Synset('eradication.n.01'),eradication.n.01
28150,Synset('ravage.n.01'),ravage.n.01
28151,Synset('razing.n.01'),razing.n.01
28152,Synset('ruin.n.04'),ruin.n.04
28153,Synset('wrack.n.02'),wrack.n.02
28154,Synset('endgame.n.01'),endgame.n.01
28155,Synset('endgame.n.02'),endgame.n.02
28156,Synset('homestretch.n.01'),homestretch.n.01
28157,Synset('passing.n.04'),passing.n.04
28158,Synset('consequence.n.02'),consequence.n.02
28159,Synset('deal.n.07'),deal.n.07
28160,Synset('decision.n.03'),decision.n.03
28161,Synset('decision.n.04'),decision.n.04
28162,Synset('denouement.n.01'),denouement.n.01
28163,Synset('poetic_justice.n.01'),poetic_justice.n.01
28164,Synset('separation.n.07'),separation.n.07
28165,Synset('sequel.n.01'),sequel.n.01
28166,Synset('worst.n.01'),worst.n.01
28167,Synset('cessation.n.01'),cessation.n.01
28168,Synset('stand.n.06'),stand.n.06
28169,Synset('checkmate.n.01'),checkmate.n.01
28170,Synset('fall.n.10'),fall.n.10
28171,Synset('independence.n.02'),independence.n.02
28172,Synset('landslide.n.01'),landslide.n.01
28173,Synset('last_laugh.n.01'),last_laugh.n.01
28174,Synset('pyrrhic_victory.n.01'),pyrrhic_victory.n.01
28175,Synset('runaway.n.01'),runaway.n.01
28176,Synset('service_break.n.01'),service_break.n.01
28177,Synset('slam.n.01'),slam.n.01
28178,Synset('walk-in.n.03'),walk-in.n.03
28179,Synset('win.n.01'),win.n.01
28180,Synset('night_terror.n.01'),night_terror.n.01
28181,Synset('disk_error.n.01'),disk_error.n.01
28182,Synset('semantic_error.n.01'),semantic_error.n.01
28183,Synset('syntax_error.n.01'),syntax_error.n.01
28184,Synset('omen.n.01'),omen.n.01
28185,Synset('war_cloud.n.01'),war_cloud.n.01
28186,Synset('brake_failure.n.01'),brake_failure.n.01
28187,Synset('engine_failure.n.01'),engine_failure.n.01
28188,Synset('fault.n.05'),fault.n.05
28189,Synset('misfire.n.01'),misfire.n.01
28190,Synset('outage.n.02'),outage.n.02
28191,Synset('power_outage.n.01'),power_outage.n.01
28192,Synset('finish.n.06'),finish.n.06
28193,Synset('turkey.n.05'),turkey.n.05
28194,Synset('monstrosity.n.02'),monstrosity.n.02
28195,Synset('blowout.n.02'),blowout.n.02
28196,Synset('stall.n.04'),stall.n.04
28197,Synset('dead_heat.n.01'),dead_heat.n.01
28198,Synset('stalemate.n.02'),stalemate.n.02
28199,Synset('wildfire.n.01'),wildfire.n.01
28200,Synset('crown_fire.n.01'),crown_fire.n.01
28201,Synset('ground_fire.n.01'),ground_fire.n.01
28202,Synset('surface_fire.n.01'),surface_fire.n.01
28203,Synset('heat_lightning.n.01'),heat_lightning.n.01
28204,Synset('sheet_lighting.n.01'),sheet_lighting.n.01
28205,Synset('lunar_eclipse.n.01'),lunar_eclipse.n.01
28206,Synset('partial_eclipse.n.01'),partial_eclipse.n.01
28207,Synset('solar_eclipse.n.01'),solar_eclipse.n.01
28208,Synset('total_eclipse.n.01'),total_eclipse.n.01
28209,Synset('defervescence.n.01'),defervescence.n.01
28210,Synset('remission.n.01'),remission.n.01
28211,Synset('emergency.n.01'),emergency.n.01
28212,Synset('fall_of_man.n.01'),fall_of_man.n.01
28213,Synset('road_to_damascus.n.01'),road_to_damascus.n.01
28214,Synset('deflection.n.02'),deflection.n.02
28215,Synset('ascension.n.04'),ascension.n.04
28216,Synset('circulation.n.05'),circulation.n.05
28217,Synset('creep.n.02'),creep.n.02
28218,Synset('descent.n.01'),descent.n.01
28219,Synset('entrance.n.02'),entrance.n.02
28220,Synset('fall.n.07'),fall.n.07
28221,Synset('flow.n.01'),flow.n.01
28222,Synset('gravitation.n.02'),gravitation.n.02
28223,Synset('levitation.n.02'),levitation.n.02
28224,Synset('progress.n.03'),progress.n.03
28225,Synset('rise.n.04'),rise.n.04
28226,Synset('spread.n.01'),spread.n.01
28227,Synset('stampede.n.02'),stampede.n.02
28228,Synset('translation.n.02'),translation.n.02
28229,Synset('harmonic_motion.n.01'),harmonic_motion.n.01
28230,Synset('bounce.n.03'),bounce.n.03
28231,Synset('resilience.n.02'),resilience.n.02
28232,Synset('ricochet.n.01'),ricochet.n.01
28233,Synset('instroke.n.01'),instroke.n.01
28234,Synset('outstroke.n.01'),outstroke.n.01
28235,Synset('return.n.03'),return.n.03
28236,Synset('reversal.n.03'),reversal.n.03
28237,Synset('rotation.n.03'),rotation.n.03
28238,Synset('volution.n.01'),volution.n.01
28239,Synset('yaw.n.01'),yaw.n.01
28240,Synset('billow.n.01'),billow.n.01
28241,Synset('comber.n.02'),comber.n.02
28242,Synset('lift.n.04'),lift.n.04
28243,Synset('ripple.n.01'),ripple.n.01
28244,Synset('roller.n.02'),roller.n.02
28245,Synset('surf.n.01'),surf.n.01
28246,Synset('swash.n.01'),swash.n.01
28247,Synset('swell.n.01'),swell.n.01
28248,Synset('tidal_wave.n.02'),tidal_wave.n.02
28249,Synset('tidal_wave.n.03'),tidal_wave.n.03
28250,Synset('tsunami.n.01'),tsunami.n.01
28251,Synset('wake.n.03'),wake.n.03
28252,Synset('whitecap.n.01'),whitecap.n.01
28253,Synset('flap.n.03'),flap.n.03
28254,Synset('fluctuation.n.01'),fluctuation.n.01
28255,Synset('gravity_wave.n.01'),gravity_wave.n.01
28256,Synset('oscillation.n.02'),oscillation.n.02
28257,Synset('pulsation.n.01'),pulsation.n.01
28258,Synset('seiche.n.01'),seiche.n.01
28259,Synset('shock_wave.n.01'),shock_wave.n.01
28260,Synset('sine_wave.n.01'),sine_wave.n.01
28261,Synset('sound_wave.n.01'),sound_wave.n.01
28262,Synset('standing_wave.n.01'),standing_wave.n.01
28263,Synset('traveling_wave.n.01'),traveling_wave.n.01
28264,Synset('wave_form.n.01'),wave_form.n.01
28265,Synset('shimmy.n.01'),shimmy.n.01
28266,Synset('pandemic.n.01'),pandemic.n.01
28267,Synset('cardiac_cycle.n.01'),cardiac_cycle.n.01
28268,Synset('carnot_cycle.n.01'),carnot_cycle.n.01
28269,Synset('menstrual_cycle.n.01'),menstrual_cycle.n.01
28270,Synset('pass.n.10'),pass.n.10
28271,Synset('diastole.n.01'),diastole.n.01
28272,Synset('systole.n.01'),systole.n.01
28273,Synset('throb.n.02'),throb.n.02
28274,Synset('cycle.n.03'),cycle.n.03
28275,Synset('recurrence.n.01'),recurrence.n.01
28276,Synset('replay.n.01'),replay.n.01
28277,Synset('sequence.n.05'),sequence.n.05
28278,Synset('ebbtide.n.01'),ebbtide.n.01
28279,Synset('flood_tide.n.02'),flood_tide.n.02
28280,Synset('high_tide.n.01'),high_tide.n.01
28281,Synset('leeward_tide.n.01'),leeward_tide.n.01
28282,Synset('low_tide.n.01'),low_tide.n.01
28283,Synset('slack_water.n.02'),slack_water.n.02
28284,Synset('angelus_bell.n.01'),angelus_bell.n.01
28285,Synset('knell.n.01'),knell.n.01
28286,Synset('tweet.n.01'),tweet.n.01
28287,Synset('clickety-clack.n.01'),clickety-clack.n.01
28288,Synset('baa.n.01'),baa.n.01
28289,Synset('bark.n.04'),bark.n.04
28290,Synset('bay.n.02'),bay.n.02
28291,Synset('bleat.n.01'),bleat.n.01
28292,Synset('bray.n.01'),bray.n.01
28293,Synset('cackle.n.01'),cackle.n.01
28294,Synset('caterwaul.n.01'),caterwaul.n.01
28295,Synset('caw.n.01'),caw.n.01
28296,Synset('cheep.n.01'),cheep.n.01
28297,Synset('cluck.n.01'),cluck.n.01
28298,Synset('coo.n.01'),coo.n.01
28299,Synset('crow.n.02'),crow.n.02
28300,Synset('gobble.n.01'),gobble.n.01
28301,Synset('growl.n.01'),growl.n.01
28302,Synset('honk.n.01'),honk.n.01
28303,Synset('howl.n.02'),howl.n.02
28304,Synset('meow.n.01'),meow.n.01
28305,Synset('moo.n.01'),moo.n.01
28306,Synset('neigh.n.01'),neigh.n.01
28307,Synset('roar.n.03'),roar.n.03
28308,Synset('yip.n.01'),yip.n.01
28309,Synset('tramp.n.04'),tramp.n.04
28310,Synset('bang.n.02'),bang.n.02
28311,Synset('banging.n.01'),banging.n.01
28312,Synset('bark.n.02'),bark.n.02
28313,Synset('blare.n.01'),blare.n.01
28314,Synset('boom.n.01'),boom.n.01
28315,Synset('chatter.n.02'),chatter.n.02
28316,Synset('chatter.n.03'),chatter.n.03
28317,Synset('chug.n.01'),chug.n.01
28318,Synset('clack.n.01'),clack.n.01
28319,Synset('clang.n.01'),clang.n.01
28320,Synset('clatter.n.01'),clatter.n.01
28321,Synset('crack.n.04'),crack.n.04
28322,Synset('crackle.n.01'),crackle.n.01
28323,Synset('creak.n.01'),creak.n.01
28324,Synset('crunch.n.01'),crunch.n.01
28325,Synset('ding-dong.n.01'),ding-dong.n.01
28326,Synset('explosion.n.04'),explosion.n.04
28327,Synset('grate.n.02'),grate.n.02
28328,Synset('grinding.n.02'),grinding.n.02
28329,Synset('grunt.n.01'),grunt.n.01
28330,Synset('hiss.n.01'),hiss.n.01
28331,Synset('howl.n.03'),howl.n.03
28332,Synset('hubbub.n.01'),hubbub.n.01
28333,Synset('hum.n.03'),hum.n.03
28334,Synset('pant.n.01'),pant.n.01
28335,Synset('plonk.n.02'),plonk.n.02
28336,Synset('plop.n.01'),plop.n.01
28337,Synset('plump.n.01'),plump.n.01
28338,Synset('racket.n.01'),racket.n.01
28339,Synset('rattle.n.01'),rattle.n.01
28340,Synset('report.n.04'),report.n.04
28341,Synset('rhonchus.n.01'),rhonchus.n.01
28342,Synset('rumble.n.01'),rumble.n.01
28343,Synset('rustle.n.01'),rustle.n.01
28344,Synset('scrape.n.01'),scrape.n.01
28345,Synset('screech.n.01'),screech.n.01
28346,Synset('scrunch.n.01'),scrunch.n.01
28347,Synset('shrilling.n.01'),shrilling.n.01
28348,Synset('sizzle.n.01'),sizzle.n.01
28349,Synset('slam.n.02'),slam.n.02
28350,Synset('snap.n.05'),snap.n.05
28351,Synset('snore.n.01'),snore.n.01
28352,Synset('spatter.n.01'),spatter.n.01
28353,Synset('splash.n.01'),splash.n.01
28354,Synset('squawk.n.01'),squawk.n.01
28355,Synset('squeak.n.01'),squeak.n.01
28356,Synset('squish.n.01'),squish.n.01
28357,Synset('stridulation.n.01'),stridulation.n.01
28358,Synset('swoosh.n.01'),swoosh.n.01
28359,Synset('thunder.n.02'),thunder.n.02
28360,Synset('pitter-patter.n.01'),pitter-patter.n.01
28361,Synset('bell_ringing.n.01'),bell_ringing.n.01
28362,Synset('rat-a-tat-tat.n.01'),rat-a-tat-tat.n.01
28363,Synset('ticktock.n.01'),ticktock.n.01
28364,Synset('tremolo.n.02'),tremolo.n.02
28365,Synset('attack.n.07'),attack.n.07
28366,Synset('bane.n.01'),bane.n.01
28367,Synset('calvary.n.02'),calvary.n.02
28368,Synset('curse.n.05'),curse.n.05
28369,Synset('trial.n.06'),trial.n.06
28370,Synset('adversity.n.02'),adversity.n.02
28371,Synset('calamity.n.01'),calamity.n.01
28372,Synset('hardship.n.03'),hardship.n.03
28373,Synset('knock.n.04'),knock.n.04
28374,Synset('mishap.n.02'),mishap.n.02
28375,Synset('pity.n.02'),pity.n.02
28376,Synset('background.n.04'),background.n.04
28377,Synset('crosstalk.n.01'),crosstalk.n.01
28378,Synset('fadeout.n.02'),fadeout.n.02
28379,Synset('jitter.n.01'),jitter.n.01
28380,Synset('static.n.01'),static.n.01
28381,Synset('white_noise.n.01'),white_noise.n.01
28382,Synset('skeleton.n.02'),skeleton.n.02
28383,Synset('conglomeration.n.03'),conglomeration.n.03
28384,Synset('consolidation.n.01'),consolidation.n.01
28385,Synset('mix.n.02'),mix.n.02
28386,Synset('recombination.n.01'),recombination.n.01
28387,Synset('recombination.n.02'),recombination.n.02
28388,Synset('circumstance.n.04'),circumstance.n.04
28389,Synset('commemoration.n.01'),commemoration.n.01
28390,Synset('dedication.n.02'),dedication.n.02
28391,Synset('exercise.n.05'),exercise.n.05
28392,Synset('fire_walking.n.01'),fire_walking.n.01
28393,Synset('formality.n.01'),formality.n.01
28394,Synset('funeral.n.01'),funeral.n.01
28395,Synset('initiation.n.01'),initiation.n.01
28396,Synset('maundy.n.01'),maundy.n.01
28397,Synset('military_ceremony.n.01'),military_ceremony.n.01
28398,Synset('opening.n.02'),opening.n.02
28399,Synset('pageant.n.02'),pageant.n.02
28400,Synset('potlatch.n.01'),potlatch.n.01
28401,Synset('wedding.n.01'),wedding.n.01
28402,Synset('bash.n.02'),bash.n.02
28403,Synset('birthday_party.n.01'),birthday_party.n.01
28404,Synset('bunfight.n.01'),bunfight.n.01
28405,Synset('ceilidh.n.01'),ceilidh.n.01
28406,Synset('cocktail_party.n.01'),cocktail_party.n.01
28407,Synset('dance.n.04'),dance.n.04
28408,Synset('fete.n.01'),fete.n.01
28409,Synset('house_party.n.01'),house_party.n.01
28410,Synset('jolly.n.01'),jolly.n.01
28411,Synset('tea_party.n.01'),tea_party.n.01
28412,Synset('whist_drive.n.01'),whist_drive.n.01
28413,Synset('decathlon.n.01'),decathlon.n.01
28414,Synset('meet.n.01'),meet.n.01
28415,Synset('olympic_games.n.01'),olympic_games.n.01
28416,Synset('pentathlon.n.01'),pentathlon.n.01
28417,Synset('preliminary.n.01'),preliminary.n.01
28418,Synset('special_olympics.n.01'),special_olympics.n.01
28419,Synset('triple_jump.n.01'),triple_jump.n.01
28420,Synset('tug-of-war.n.02'),tug-of-war.n.02
28421,Synset('away_game.n.01'),away_game.n.01
28422,Synset('cup_tie.n.01'),cup_tie.n.01
28423,Synset('exhibition_game.n.01'),exhibition_game.n.01
28424,Synset('home_game.n.01'),home_game.n.01
28425,Synset('nightcap.n.03'),nightcap.n.03
28426,Synset('playoff_game.n.01'),playoff_game.n.01
28427,Synset('twin_bill.n.01'),twin_bill.n.01
28428,Synset('boxing_match.n.01'),boxing_match.n.01
28429,Synset('chess_match.n.01'),chess_match.n.01
28430,Synset('cockfight.n.01'),cockfight.n.01
28431,Synset('cricket_match.n.01'),cricket_match.n.01
28432,Synset('diving.n.01'),diving.n.01
28433,Synset('field_event.n.01'),field_event.n.01
28434,Synset('final.n.01'),final.n.01
28435,Synset('quarterfinal.n.01'),quarterfinal.n.01
28436,Synset('semifinal.n.01'),semifinal.n.01
28437,Synset('swimming_event.n.01'),swimming_event.n.01
28438,Synset('tennis_match.n.01'),tennis_match.n.01
28439,Synset('test_match.n.01'),test_match.n.01
28440,Synset('wrestling_match.n.01'),wrestling_match.n.01
28441,Synset('world_series.n.01'),world_series.n.01
28442,Synset('arms_race.n.01'),arms_race.n.01
28443,Synset('political_campaign.n.01'),political_campaign.n.01
28444,Synset('automobile_race.n.01'),automobile_race.n.01
28445,Synset('bicycle_race.n.01'),bicycle_race.n.01
28446,Synset('boat_race.n.01'),boat_race.n.01
28447,Synset('burnup.n.01'),burnup.n.01
28448,Synset('chariot_race.n.01'),chariot_race.n.01
28449,Synset('cross_country.n.01'),cross_country.n.01
28450,Synset('dog_racing.n.01'),dog_racing.n.01
28451,Synset('footrace.n.01'),footrace.n.01
28452,Synset('freestyle.n.01'),freestyle.n.01
28453,Synset('heat.n.06'),heat.n.06
28454,Synset('horse_race.n.01'),horse_race.n.01
28455,Synset('potato_race.n.01'),potato_race.n.01
28456,Synset('relay.n.04'),relay.n.04
28457,Synset('repechage.n.01'),repechage.n.01
28458,Synset('sack_race.n.01'),sack_race.n.01
28459,Synset('scratch_race.n.01'),scratch_race.n.01
28460,Synset('ski_race.n.01'),ski_race.n.01
28461,Synset('home_stand.n.01'),home_stand.n.01
28462,Synset('elimination_tournament.n.01'),elimination_tournament.n.01
28463,Synset('open.n.03'),open.n.03
28464,Synset('round_robin.n.01'),round_robin.n.01
28465,Synset('world_cup.n.01'),world_cup.n.01
28466,Synset('counterattraction.n.01'),counterattraction.n.01
28467,Synset('travelogue.n.01'),travelogue.n.01
28468,Synset('episode.n.03'),episode.n.03
28469,Synset('game_show.n.01'),game_show.n.01
28470,Synset('news_program.n.01'),news_program.n.01
28471,Synset('rerun.n.01'),rerun.n.01
28472,Synset('serial.n.01'),serial.n.01
28473,Synset('sustaining_program.n.01'),sustaining_program.n.01
28474,Synset('talk_show.n.01'),talk_show.n.01
28475,Synset('television_program.n.01'),television_program.n.01
28476,Synset('cinema_verite.n.01'),cinema_verite.n.01
28477,Synset('collage_film.n.01'),collage_film.n.01
28478,Synset('coming_attraction.n.01'),coming_attraction.n.01
28479,Synset('documentary.n.01'),documentary.n.01
28480,Synset('feature.n.03'),feature.n.03
28481,Synset('film_noir.n.01'),film_noir.n.01
28482,Synset('final_cut.n.01'),final_cut.n.01
28483,Synset('home_movie.n.01'),home_movie.n.01
28484,Synset('musical.n.01'),musical.n.01
28485,Synset('rough_cut.n.01'),rough_cut.n.01
28486,Synset('shoot-'em-up.n.01'),shoot-em-up.n.01
28487,Synset('short_subject.n.01'),short_subject.n.01
28488,Synset('silent_movie.n.01'),silent_movie.n.01
28489,Synset('skin_flick.n.01'),skin_flick.n.01
28490,Synset('slow_motion.n.01'),slow_motion.n.01
28491,Synset('talking_picture.n.01'),talking_picture.n.01
28492,Synset('telefilm.n.01'),telefilm.n.01
28493,Synset('three-d.n.01'),three-d.n.01
28494,Synset('act.n.04'),act.n.04
28495,Synset('benefit.n.03'),benefit.n.03
28496,Synset('concert.n.01'),concert.n.01
28497,Synset('pianism.n.01'),pianism.n.01
28498,Synset('play_reading.n.01'),play_reading.n.01
28499,Synset('premiere.n.01'),premiere.n.01
28500,Synset('recital.n.02'),recital.n.02
28501,Synset('rendition.n.01'),rendition.n.01
