,Synset,Name,1
3772,Synset('ringlet.n.04'),ringlet.n.04,ringlet
3773,Synset('arctiid.n.01'),arctiid.n.01,arctiid
3774,Synset('bombycid.n.01'),bombycid.n.01,bombycid
3775,Synset('gelechiid.n.01'),gelechiid.n.01,gelechiid
3776,Synset('geometrid.n.01'),geometrid.n.01,geometrid
3777,Synset('hawkmoth.n.01'),hawkmoth.n.01,hawkmoth
3778,Synset('noctuid_moth.n.01'),noctuid_moth.n.01,noctuid_moth
3779,Synset('pyralid.n.01'),pyralid.n.01,pyralid
3780,Synset('tortricid.n.01'),tortricid.n.01,tortricid
3781,Synset('barley.n.02'),barley.n.02,barley
3782,Synset('corn.n.01'),corn.n.01,corn
3783,Synset('millet.n.01'),millet.n.01,millet
3784,Synset('oat.n.01'),oat.n.01,oat
3785,Synset('rice.n.02'),rice.n.02,rice
3786,Synset('rye.n.02'),rye.n.02,rye
3787,Synset('wheat.n.01'),wheat.n.01,wheat
3788,Synset('bletia.n.01'),bletia.n.01,bletia
3789,Synset('cymbid.n.01'),cymbid.n.01,cymbid
3790,Synset('disa.n.01'),disa.n.01,disa
3791,Synset('fen_orchid.n.01'),fen_orchid.n.01,fen_orchid
3792,Synset('fly_orchid.n.01'),fly_orchid.n.01,fly_orchid
3793,Synset('frog_orchid.n.02'),frog_orchid.n.02,frog_orchid
3794,Synset('helmet_orchid.n.01'),helmet_orchid.n.01,helmet_orchid
3795,Synset('helmetflower.n.02'),helmetflower.n.02,helmetflower
3796,Synset('liparis.n.01'),liparis.n.01,liparis
3797,Synset('oncidium.n.01'),oncidium.n.01,oncidium
3798,Synset('orchis.n.01'),orchis.n.01,orchis
3799,Synset('rattlesnake_plantain.n.01'),rattlesnake_plantain.n.01,rattlesnake_plantain
3800,Synset('stelis.n.01'),stelis.n.01,stelis
3801,Synset('twayblade.n.01'),twayblade.n.01,twayblade
3802,Synset('vanda.n.01'),vanda.n.01,vanda
3803,Synset('vanilla.n.01'),vanilla.n.01,vanilla
3804,Synset('akee.n.01'),akee.n.01,akee
3805,Synset('apricot.n.01'),apricot.n.01,apricot
3806,Synset('breadfruit.n.01'),breadfruit.n.01,breadfruit
3807,Synset('canistel.n.01'),canistel.n.01,canistel
3808,Synset('carambola.n.01'),carambola.n.01,carambola
3809,Synset('cherry.n.02'),cherry.n.02,cherry
3810,Synset('citrus.n.02'),citrus.n.02,citrus
3811,Synset('coco_plum.n.01'),coco_plum.n.01,coco_plum
3812,Synset('durian.n.01'),durian.n.01,durian
3813,Synset('guava.n.01'),guava.n.01,guava
3814,Synset('guava.n.02'),guava.n.02,guava
3815,Synset('jaboticaba.n.01'),jaboticaba.n.01,jaboticaba
3816,Synset('jackfruit.n.01'),jackfruit.n.01,jackfruit
3817,Synset('litchi.n.01'),litchi.n.01,litchi
3818,Synset('longan.n.01'),longan.n.01,longan
3819,Synset('loquat.n.01'),loquat.n.01,loquat
3820,Synset('mammee_apple.n.01'),mammee_apple.n.01,mammee_apple
3821,Synset('mango.n.01'),mango.n.01,mango
3822,Synset('mangosteen.n.01'),mangosteen.n.01,mangosteen
3823,Synset('marang.n.01'),marang.n.01,marang
3824,Synset('medlar.n.02'),medlar.n.02,medlar
3825,Synset('mombin.n.01'),mombin.n.01,mombin
3826,Synset('mulberry.n.01'),mulberry.n.01,mulberry
3827,Synset('nectarine.n.01'),nectarine.n.01,nectarine
3828,Synset('papaya.n.01'),papaya.n.01,papaya
3829,Synset('pear.n.02'),pear.n.02,pear
3830,Synset('plum.n.01'),plum.n.01,plum
3831,Synset('plumcot.n.01'),plumcot.n.01,plumcot
3832,Synset('pomegranate.n.01'),pomegranate.n.01,pomegranate
3833,Synset('pulasan.n.01'),pulasan.n.01,pulasan
3834,Synset('quince.n.01'),quince.n.01,quince
3835,Synset('rose_apple.n.01'),rose_apple.n.01,rose_apple
3836,Synset('sapodilla.n.01'),sapodilla.n.01,sapodilla
3837,Synset('spanish_lime.n.01'),spanish_lime.n.01,Spanish_lime
3838,Synset('star_apple.n.01'),star_apple.n.01,star_apple
3839,Synset('surinam_cherry.n.02'),surinam_cherry.n.02,Surinam_cherry
3840,Synset('toothbrush_tree.n.01'),toothbrush_tree.n.01,toothbrush_tree
3841,Synset('true_laurel.n.01'),true_laurel.n.01,true_laurel
3842,Synset('aspen.n.01'),aspen.n.01,aspen
3843,Synset('cedar.n.01'),cedar.n.01,cedar
3844,Synset('cypress.n.02'),cypress.n.02,cypress
3845,Synset('fir.n.02'),fir.n.02,fir
3846,Synset('huon_pine.n.01'),huon_pine.n.01,huon_pine
3847,Synset('larch.n.02'),larch.n.02,larch
3848,Synset('miro.n.01'),miro.n.01,miro
3849,Synset('nagi.n.01'),nagi.n.01,nagi
3850,Synset('spruce.n.02'),spruce.n.02,spruce
3851,Synset('tarwood.n.02'),tarwood.n.02,tarwood
3852,Synset('totara.n.01'),totara.n.01,totara
3853,Synset('yew.n.02'),yew.n.02,yew
3854,Synset('ganoid.n.01'),ganoid.n.01,ganoid
3855,Synset('needlefish.n.01'),needlefish.n.01,needlefish
3856,Synset('pipefish.n.01'),pipefish.n.01,pipefish
3857,Synset('saury.n.01'),saury.n.01,saury
3858,Synset('snipefish.n.01'),snipefish.n.01,snipefish
3859,Synset('sweeper.n.03'),sweeper.n.03,sweeper
3860,Synset('chimaera.n.03'),chimaera.n.03,chimaera
3861,Synset('chum_salmon.n.01'),chum_salmon.n.01,chum_salmon
3862,Synset('little_auk.n.01'),little_auk.n.01,little_auk
3863,Synset('razorbill.n.01'),razorbill.n.01,razorbill
3864,Synset('jaeger.n.01'),jaeger.n.01,jaeger
3865,Synset('skimmer.n.04'),skimmer.n.04,skimmer
3866,Synset('loon.n.02'),loon.n.02,loon
3867,Synset('albatross.n.02'),albatross.n.02,albatross
3868,Synset('petrel.n.01'),petrel.n.01,petrel
3869,Synset('gannet.n.01'),gannet.n.01,gannet
3870,Synset('pelican.n.01'),pelican.n.01,pelican
3871,Synset('snakebird.n.01'),snakebird.n.01,snakebird
3872,Synset('grebe.n.01'),grebe.n.01,grebe
3873,Synset('penguin.n.01'),penguin.n.01,penguin
3874,Synset('whooping_crane.n.01'),whooping_crane.n.01,whooping_crane
3875,Synset('boatbill.n.01'),boatbill.n.01,boatbill
3876,Synset('great_white_heron.n.03'),great_white_heron.n.03,great_white_heron
3877,Synset('wood_ibis.n.01'),wood_ibis.n.01,wood_ibis
3878,Synset('coot.n.01'),coot.n.01,coot
3879,Synset('notornis.n.01'),notornis.n.01,notornis
3880,Synset('weka.n.01'),weka.n.01,weka
3881,Synset('courser.n.04'),courser.n.04,courser
3882,Synset('curlew.n.01'),curlew.n.01,curlew
3883,Synset('godwit.n.01'),godwit.n.01,godwit
3884,Synset('plover.n.01'),plover.n.01,plover
3885,Synset('pratincole.n.01'),pratincole.n.01,pratincole
3886,Synset('snipe.n.01'),snipe.n.01,snipe
3887,Synset('stilt.n.03'),stilt.n.03,stilt
3888,Synset('stilt.n.04'),stilt.n.04,stilt
3889,Synset('surfbird.n.01'),surfbird.n.01,surfbird
3890,Synset('jabiru.n.03'),jabiru.n.03,jabiru
3891,Synset('marabou.n.01'),marabou.n.01,marabou
3892,Synset('saddlebill.n.01'),saddlebill.n.01,saddlebill
3893,Synset('wood_ibis.n.02'),wood_ibis.n.02,wood_ibis
3894,Synset('duck.n.01'),duck.n.01,duck
3895,Synset('goose.n.01'),goose.n.01,goose
3896,Synset('butcherbird.n.02'),butcherbird.n.02,butcherbird
3897,Synset('currawong.n.01'),currawong.n.01,currawong
3898,Synset('crow.n.01'),crow.n.01,crow
3899,Synset('jackdaw.n.01'),jackdaw.n.01,jackdaw
3900,Synset('jay.n.02'),jay.n.02,jay
3901,Synset('magpie.n.01'),magpie.n.01,magpie
3902,Synset('raven.n.01'),raven.n.01,raven
3903,Synset('rook.n.02'),rook.n.02,rook
3904,Synset('wall_creeper.n.01'),wall_creeper.n.01,wall_creeper
3905,Synset('bullfinch.n.02'),bullfinch.n.02,bullfinch
3906,Synset('canary.n.04'),canary.n.04,canary
3907,Synset('cardinal.n.04'),cardinal.n.04,cardinal
3908,Synset('goldfinch.n.02'),goldfinch.n.02,goldfinch
3909,Synset('honeycreeper.n.01'),honeycreeper.n.01,honeycreeper
3910,Synset('house_finch.n.01'),house_finch.n.01,house_finch
3911,Synset('junco.n.01'),junco.n.01,junco
3912,Synset('linnet.n.02'),linnet.n.02,linnet
3913,Synset('new_world_goldfinch.n.01'),new_world_goldfinch.n.01,New_World_goldfinch
3914,Synset('redpoll.n.01'),redpoll.n.01,redpoll
3915,Synset('redpoll.n.02'),redpoll.n.02,redpoll
3916,Synset('skylark.n.01'),skylark.n.01,skylark
3917,Synset('cacique.n.01'),cacique.n.01,cacique
3918,Synset('meadowlark.n.01'),meadowlark.n.01,meadowlark
3919,Synset('thickhead.n.01'),thickhead.n.01,thickhead
3920,Synset('tree_swallow.n.02'),tree_swallow.n.02,tree_swallow
3921,Synset('scarlet_tanager.n.01'),scarlet_tanager.n.01,scarlet_tanager
3922,Synset('fieldfare.n.01'),fieldfare.n.01,fieldfare
3923,Synset('nightingale.n.01'),nightingale.n.01,nightingale
3924,Synset('old_world_chat.n.01'),old_world_chat.n.01,Old_World_chat
3925,Synset('redstart.n.02'),redstart.n.02,redstart
3926,Synset('redwing.n.02'),redwing.n.02,redwing
3927,Synset('robin.n.01'),robin.n.01,robin
3928,Synset('robin.n.02'),robin.n.02,robin
3929,Synset('solitaire.n.03'),solitaire.n.03,solitaire
3930,Synset('song_thrush.n.01'),song_thrush.n.01,song_thrush
3931,Synset('veery.n.01'),veery.n.01,veery
3932,Synset('blue_tit.n.01'),blue_tit.n.01,blue_tit
3933,Synset('bushtit.n.01'),bushtit.n.01,bushtit
3934,Synset('verdin.n.01'),verdin.n.01,verdin
3935,Synset('wren-tit.n.01'),wren-tit.n.01,wren-tit
3936,Synset('kinglet.n.01'),kinglet.n.01,kinglet
3937,Synset('avadavat.n.01'),avadavat.n.01,avadavat
3938,Synset('grassfinch.n.01'),grassfinch.n.01,grassfinch
3939,Synset('java_sparrow.n.01'),java_sparrow.n.01,Java_sparrow
3940,Synset('walrus.n.01'),walrus.n.01,walrus
3941,Synset('dugong.n.01'),dugong.n.01,dugong
3942,Synset('manatee.n.01'),manatee.n.01,manatee
3943,Synset('american_black_bear.n.01'),american_black_bear.n.01,American_black_bear
3944,Synset('asiatic_black_bear.n.01'),asiatic_black_bear.n.01,Asiatic_black_bear
3945,Synset('hyena.n.01'),hyena.n.01,hyena
3946,Synset('jackal.n.01'),jackal.n.01,jackal
3947,Synset('wolf.n.01'),wolf.n.01,wolf
3948,Synset('big_cat.n.01'),big_cat.n.01,big_cat
3949,Synset('black-footed_ferret.n.01'),black-footed_ferret.n.01,black-footed_ferret
3950,Synset('grison.n.01'),grison.n.01,grison
3951,Synset('marten.n.01'),marten.n.01,marten
3952,Synset('mink.n.03'),mink.n.03,mink
3953,Synset('otter.n.02'),otter.n.02,otter
3954,Synset('polecat.n.02'),polecat.n.02,polecat
3955,Synset('ratel.n.01'),ratel.n.01,ratel
3956,Synset('tayra.n.01'),tayra.n.01,tayra
3957,Synset('weasel.n.02'),weasel.n.02,weasel
3958,Synset('bassarisk.n.01'),bassarisk.n.01,bassarisk
3959,Synset('coati.n.01'),coati.n.01,coati
3960,Synset('giant_panda.n.01'),giant_panda.n.01,giant_panda
3961,Synset('kinkajou.n.01'),kinkajou.n.01,kinkajou
3962,Synset('lesser_panda.n.01'),lesser_panda.n.01,lesser_panda
3963,Synset('raccoon.n.02'),raccoon.n.02,raccoon
3964,Synset('civet.n.01'),civet.n.01,civet
3965,Synset('genet.n.03'),genet.n.03,genet
3966,Synset('meerkat.n.01'),meerkat.n.01,meerkat
3967,Synset('mongoose.n.01'),mongoose.n.01,mongoose
3968,Synset('three-toed_sloth.n.01'),three-toed_sloth.n.01,three-toed_sloth
3969,Synset('hare.n.01'),hare.n.01,hare
3970,Synset('rabbit.n.01'),rabbit.n.01,rabbit
3971,Synset('mammoth.n.01'),mammoth.n.01,mammoth
3972,Synset('homo.n.02'),homo.n.02,homo
3973,Synset('aye-aye.n.01'),aye-aye.n.01,aye-aye
3974,Synset('galago.n.01'),galago.n.01,galago
3975,Synset('indri.n.01'),indri.n.01,indri
3976,Synset('potto.n.02'),potto.n.02,potto
3977,Synset('old_world_monkey.n.01'),old_world_monkey.n.01,Old_World_monkey
3978,Synset('field_mouse.n.02'),field_mouse.n.02,field_mouse
3979,Synset('harvest_mouse.n.02'),harvest_mouse.n.02,harvest_mouse
3980,Synset('american_harvest_mouse.n.01'),american_harvest_mouse.n.01,American_harvest_mouse
3981,Synset('bandicoot_rat.n.01'),bandicoot_rat.n.01,bandicoot_rat
3982,Synset('rice_rat.n.01'),rice_rat.n.01,rice_rat
3983,Synset('eastern_chipmunk.n.01'),eastern_chipmunk.n.01,eastern_chipmunk
3984,Synset('ground_squirrel.n.02'),ground_squirrel.n.02,ground_squirrel
3985,Synset('packrat.n.02'),packrat.n.02,packrat
3986,Synset('camel.n.01'),camel.n.01,camel
3987,Synset('hippopotamus.n.01'),hippopotamus.n.01,hippopotamus
3988,Synset('peccary.n.01'),peccary.n.01,peccary
3989,Synset('swine.n.01'),swine.n.01,swine
3990,Synset('vicuna.n.03'),vicuna.n.03,vicuna
3991,Synset('rhinoceros.n.01'),rhinoceros.n.01,rhinoceros
3992,Synset('tapir.n.01'),tapir.n.01,tapir
3993,Synset('tortoise.n.01'),tortoise.n.01,tortoise
3994,Synset('chameleon.n.03'),chameleon.n.03,chameleon
3995,Synset('monitor.n.07'),monitor.n.07,monitor
3996,Synset('skink.n.01'),skink.n.01,skink
3997,Synset('teiid_lizard.n.01'),teiid_lizard.n.01,teiid_lizard
3998,Synset('garter_snake.n.01'),garter_snake.n.01,garter_snake
3999,Synset('green_snake.n.02'),green_snake.n.02,green_snake
4000,Synset('hognose_snake.n.01'),hognose_snake.n.01,hognose_snake
4001,Synset('racer.n.04'),racer.n.04,racer
4002,Synset('ringneck_snake.n.01'),ringneck_snake.n.01,ringneck_snake
4003,Synset('thunder_snake.n.01'),thunder_snake.n.01,thunder_snake
4004,Synset('whip-snake.n.01'),whip-snake.n.01,whip-snake
4005,Synset('boa.n.02'),boa.n.02,boa
4006,Synset('copperhead.n.02'),copperhead.n.02,copperhead
4007,Synset('krait.n.01'),krait.n.01,krait
4008,Synset('mamba.n.01'),mamba.n.01,mamba
4009,Synset('taipan.n.01'),taipan.n.01,taipan
4010,Synset('adder.n.03'),adder.n.03,adder
4011,Synset('asp.n.01'),asp.n.01,asp
4012,Synset('horned_viper.n.01'),horned_viper.n.01,horned_viper
4013,Synset('puff_adder.n.01'),puff_adder.n.01,puff_adder
4014,Synset('monarch.n.02'),monarch.n.02,monarch
4015,Synset('blue.n.07'),blue.n.07,blue
4016,Synset('copper.n.05'),copper.n.05,copper
4017,Synset('comma.n.02'),comma.n.02,comma
4018,Synset('peacock.n.01'),peacock.n.01,peacock
4019,Synset('viceroy.n.02'),viceroy.n.02,viceroy
4020,Synset('emperor.n.03'),emperor.n.03,emperor
4021,Synset('almond.n.01'),almond.n.01,almond
4022,Synset('apple.n.02'),apple.n.02,apple
4023,Synset('citron.n.02'),citron.n.02,citron
4024,Synset('grapefruit.n.01'),grapefruit.n.01,grapefruit
4025,Synset('lemon.n.03'),lemon.n.03,lemon
4026,Synset('orange.n.03'),orange.n.03,orange
4027,Synset('olive.n.02'),olive.n.02,olive
4028,Synset('anchovy.n.02'),anchovy.n.02,anchovy
4029,Synset('argentine.n.01'),argentine.n.01,argentine
4030,Synset('beaked_salmon.n.01'),beaked_salmon.n.01,beaked_salmon
4031,Synset('catfish.n.03'),catfish.n.03,catfish
4032,Synset('clupeid_fish.n.01'),clupeid_fish.n.01,clupeid_fish
4033,Synset('eel.n.02'),eel.n.02,eel
4034,Synset('greeneye.n.01'),greeneye.n.01,greeneye
4035,Synset('lancetfish.n.01'),lancetfish.n.01,lancetfish
4036,Synset('lizardfish.n.01'),lizardfish.n.01,lizardfish
4037,Synset('oarfish.n.01'),oarfish.n.01,oarfish
4038,Synset('opah.n.01'),opah.n.01,opah
4039,Synset('ribbonfish.n.02'),ribbonfish.n.02,ribbonfish
4040,Synset('smelt.n.02'),smelt.n.02,smelt
4041,Synset('tarpon.n.01'),tarpon.n.01,tarpon
4042,Synset('anomalops.n.01'),anomalops.n.01,anomalops
4043,Synset('batfish.n.01'),batfish.n.01,batfish
4044,Synset('boarfish.n.02'),boarfish.n.02,boarfish
4045,Synset('dory.n.03'),dory.n.03,dory
4046,Synset('flatfish.n.02'),flatfish.n.02,flatfish
4047,Synset('goosefish.n.01'),goosefish.n.01,goosefish
4048,Synset('remora.n.01'),remora.n.01,remora
4049,Synset('sand_lance.n.01'),sand_lance.n.01,sand_lance
4050,Synset('silversides.n.01'),silversides.n.01,silversides
4051,Synset('squirrelfish.n.02'),squirrelfish.n.02,squirrelfish
4052,Synset('stickleback.n.01'),stickleback.n.01,stickleback
4053,Synset('electric_ray.n.01'),electric_ray.n.01,electric_ray
4054,Synset('manta.n.02'),manta.n.02,manta
4055,Synset('skate.n.02'),skate.n.02,skate
4056,Synset('stingray.n.01'),stingray.n.01,stingray
4057,Synset('angel_shark.n.01'),angel_shark.n.01,angel_shark
4058,Synset('hammerhead.n.03'),hammerhead.n.03,hammerhead
4059,Synset('sand_tiger.n.01'),sand_tiger.n.01,sand_tiger
4060,Synset('thresher.n.02'),thresher.n.02,thresher
4061,Synset('hind.n.01'),hind.n.01,hind
4062,Synset('tern.n.01'),tern.n.01,tern
4063,Synset('bufflehead.n.01'),bufflehead.n.01,bufflehead
4064,Synset('goldeneye.n.02'),goldeneye.n.02,goldeneye
4065,Synset('mallard.n.01'),mallard.n.01,mallard
4066,Synset('muscovy_duck.n.01'),muscovy_duck.n.01,muscovy_duck
4067,Synset('pochard.n.01'),pochard.n.01,pochard
4068,Synset('redhead.n.02'),redhead.n.02,redhead
4069,Synset('scaup.n.01'),scaup.n.01,scaup
4070,Synset('sheldrake.n.02'),sheldrake.n.02,sheldrake
4071,Synset('shoveler.n.02'),shoveler.n.02,shoveler
4072,Synset('teal.n.02'),teal.n.02,teal
4073,Synset('widgeon.n.01'),widgeon.n.01,widgeon
4074,Synset('barnacle_goose.n.01'),barnacle_goose.n.01,barnacle_goose
4075,Synset('brant.n.01'),brant.n.01,brant
4076,Synset('honker.n.03'),honker.n.03,honker
4077,Synset('narwhal.n.01'),narwhal.n.01,narwhal
4078,Synset('cheetah.n.01'),cheetah.n.01,cheetah
4079,Synset('jaguar.n.01'),jaguar.n.01,jaguar
4080,Synset('leopard.n.02'),leopard.n.02,leopard
4081,Synset('lion.n.01'),lion.n.01,lion
4082,Synset('snow_leopard.n.01'),snow_leopard.n.01,snow_leopard
4083,Synset('tiger.n.02'),tiger.n.02,tiger
4084,Synset('wildcat.n.03'),wildcat.n.03,wildcat
4085,Synset('howler_monkey.n.01'),howler_monkey.n.01,howler_monkey
4086,Synset('marmoset.n.01'),marmoset.n.01,marmoset
4087,Synset('saki.n.03'),saki.n.03,saki
4088,Synset('titi.n.03'),titi.n.03,titi
4089,Synset('colobus.n.01'),colobus.n.01,colobus
4090,Synset('guenon.n.01'),guenon.n.01,guenon
4091,Synset('macaque.n.01'),macaque.n.01,macaque
4092,Synset('alpaca.n.03'),alpaca.n.03,alpaca
4093,Synset('deer.n.01'),deer.n.01,deer
4094,Synset('giraffe.n.01'),giraffe.n.01,giraffe
4095,Synset('pronghorn.n.01'),pronghorn.n.01,pronghorn
4096,Synset('babirusa.n.01'),babirusa.n.01,babirusa
4097,Synset('wild_boar.n.01'),wild_boar.n.01,wild_boar
4098,Synset('ass.n.03'),ass.n.03,ass
4099,Synset('hinny.n.01'),hinny.n.01,hinny
4100,Synset('mule.n.01'),mule.n.01,mule
4101,Synset('quagga.n.01'),quagga.n.01,quagga
4102,Synset('zebra.n.01'),zebra.n.01,zebra
4103,Synset('dragon.n.04'),dragon.n.04,dragon
4104,Synset('python.n.01'),python.n.01,python
4105,Synset('rattlesnake.n.01'),rattlesnake.n.01,rattlesnake
4106,Synset('bullhead.n.02'),bullhead.n.02,bullhead
4107,Synset('flathead_catfish.n.01'),flathead_catfish.n.01,flathead_catfish
4108,Synset('silurid.n.01'),silurid.n.01,silurid
4109,Synset('alewife.n.02'),alewife.n.02,alewife
4110,Synset('pilchard.n.02'),pilchard.n.02,pilchard
4111,Synset('cyprinid.n.01'),cyprinid.n.01,cyprinid
4112,Synset('topminnow.n.01'),topminnow.n.01,topminnow
4113,Synset('conger.n.01'),conger.n.01,conger
4114,Synset('moray.n.01'),moray.n.01,moray
4115,Synset('cod.n.03'),cod.n.03,cod
4116,Synset('cusk.n.02'),cusk.n.02,cusk
4117,Synset('grenadier.n.02'),grenadier.n.02,grenadier
4118,Synset('haddock.n.02'),haddock.n.02,haddock
4119,Synset('ling.n.03'),ling.n.03,ling
4120,Synset('pollack.n.03'),pollack.n.03,pollack
4121,Synset('whiting.n.06'),whiting.n.06,whiting
4122,Synset('char.n.03'),char.n.03,char
4123,Synset('capelin.n.01'),capelin.n.01,capelin
4124,Synset('rainbow_smelt.n.02'),rainbow_smelt.n.02,rainbow_smelt
4125,Synset('halibut.n.02'),halibut.n.02,halibut
4126,Synset('bigeye.n.01'),bigeye.n.01,bigeye
4127,Synset('bluefish.n.01'),bluefish.n.01,bluefish
4128,Synset('butterfish.n.02'),butterfish.n.02,butterfish
4129,Synset('catalufa.n.01'),catalufa.n.01,catalufa
4130,Synset('cichlid.n.01'),cichlid.n.01,cichlid
4131,Synset('cobia.n.01'),cobia.n.01,cobia
4132,Synset('cutlassfish.n.01'),cutlassfish.n.01,cutlassfish
4133,Synset('damselfish.n.01'),damselfish.n.01,damselfish
4134,Synset('gempylid.n.01'),gempylid.n.01,gempylid
4135,Synset('goby.n.01'),goby.n.01,goby
4136,Synset('grunt.n.03'),grunt.n.03,grunt
4137,Synset('jawfish.n.01'),jawfish.n.01,jawfish
4138,Synset('mojarra.n.01'),mojarra.n.01,mojarra
4139,Synset('mullet.n.02'),mullet.n.02,mullet
4140,Synset('pearlfish.n.01'),pearlfish.n.01,pearlfish
4141,Synset('perch.n.06'),perch.n.06,perch
4142,Synset('perch.n.07'),perch.n.07,perch
4143,Synset('pike.n.05'),pike.n.05,pike
4144,Synset('sandfish.n.01'),sandfish.n.01,sandfish
4145,Synset('sea_bream.n.02'),sea_bream.n.02,sea_bream
4146,Synset('sea_chub.n.01'),sea_chub.n.01,sea_chub
4147,Synset('sleeper.n.08'),sleeper.n.08,sleeper
4148,Synset('spadefish.n.01'),spadefish.n.01,spadefish
4149,Synset('sparid.n.01'),sparid.n.01,sparid
4150,Synset('stargazer.n.03'),stargazer.n.03,stargazer
4151,Synset('sunfish.n.03'),sunfish.n.03,sunfish
4152,Synset('surfperch.n.01'),surfperch.n.01,surfperch
4153,Synset('tilefish.n.02'),tilefish.n.02,tilefish
4154,Synset('whiting.n.03'),whiting.n.03,whiting
4155,Synset('boxfish.n.01'),boxfish.n.01,boxfish
4156,Synset('ocean_sunfish.n.01'),ocean_sunfish.n.01,ocean_sunfish
4157,Synset('puffer.n.02'),puffer.n.02,puffer
4158,Synset('flathead.n.01'),flathead.n.01,flathead
4159,Synset('lingcod.n.02'),lingcod.n.02,lingcod
4160,Synset('lumpfish.n.01'),lumpfish.n.01,lumpfish
4161,Synset('poacher.n.03'),poacher.n.03,poacher
4162,Synset('snailfish.n.01'),snailfish.n.01,snailfish
4163,Synset('jacksmelt.n.01'),jacksmelt.n.01,jacksmelt
4164,Synset('dolphin.n.02'),dolphin.n.02,dolphin
4165,Synset('lynx.n.02'),lynx.n.02,lynx
4166,Synset('chimpanzee.n.01'),chimpanzee.n.01,chimpanzee
4167,Synset('gorilla.n.01'),gorilla.n.01,gorilla
4168,Synset('bison.n.01'),bison.n.01,bison
4169,Synset('bovine.n.01'),bovine.n.01,bovine
4170,Synset('goat.n.01'),goat.n.01,goat
4171,Synset('old_world_buffalo.n.01'),old_world_buffalo.n.01,Old_World_buffalo
4172,Synset('sheep.n.01'),sheep.n.01,sheep
4173,Synset('napu.n.01'),napu.n.01,napu
4174,Synset('brocket.n.01'),brocket.n.01,brocket
4175,Synset('caribou.n.01'),caribou.n.01,caribou
4176,Synset('elk.n.01'),elk.n.01,elk
4177,Synset('sambar.n.01'),sambar.n.01,sambar
4178,Synset('wapiti.n.01'),wapiti.n.01,wapiti
4179,Synset('okapi.n.01'),okapi.n.01,okapi
